experiment_id,metric_id,variant_id,time_since_start,count_control,count_treatment,mean_control,mean_treatment,variance_control,variance_treatment,lift,relative_lift,std_error,z_score,p_value,significant
6c4737,3,3,32.5,3050265.0,3047458.0,0.890210103637051,0.8876029895436857,8.808006699889996,8.70405458324272,-0.002607114093365337,-0.0029286503070608686,0.0023966203283698273,-1.087829416492802,0.2766704206570907,False
6c4737,4,3,32.5,3050265.0,3047458.0,20.82953792584501,20.7715282735028,5464.546319217837,5421.739125248762,-0.05800965234221067,-0.002784970677157129,0.059754506449078724,-0.9707996231488419,0.33164807030383314,False
7a99e4,1,2,45.00000000000001,18810717.0,18796326.0,0.0468681762635629,0.0469090076433022,0.0446715503172905,0.0447085526452228,4.083137973930062e-05,0.0008711962571294776,6.894470155818119e-05,0.5922337585991834,0.5536940664212828,False
7a99e4,2,2,45.00000000000001,18810717.0,18796326.0,0.0563424133781756,0.0564224675931803,0.0806345789029832,0.0809395701854468,8.005421500469762e-05,0.0014208517208406774,9.269718202120828e-05,0.8636100176851323,0.38780215917941074,False
7a99e4,3,2,45.00000000000001,18810717.0,18796326.0,0.1983446824462746,0.1989448545364045,1.6087603057021571,1.615109074911785,0.0006001720901299135,0.003025904615781577,0.00041406575946277086,1.4494608076470898,0.14720893779552213,False
7a99e4,4,2,45.00000000000001,18810717.0,18796326.0,4.068562997689604,4.089367431030527,749.3515802299951,759.5877506593421,0.02080443334092319,0.005113459802081793,0.00895812027874744,2.322410583197946,0.020210838039714574,True
7cd85b,1,2,45.00000000000001,2812567.0,2813000.0,0.2257002233191244,0.225643085673658,0.1747596325128218,0.1747282835613282,-5.713764546638744e-05,-0.00025315723939536736,0.000352490918137179,-0.1620967875380868,0.8712296359156744,False
7cd85b,2,2,45.00000000000001,2812567.0,2813000.0,0.4597967471001969,0.4599516340742995,1.5404625035676451,1.5424489904694845,0.0001548869741025971,0.00033685965609679447,0.0010469172750097561,0.14794576209581958,0.8823855726320717,False
7cd85b,3,2,45.00000000000001,2812567.0,2813000.0,1.4030738005123238,1.4014597216652305,18.431720587451135,18.34361098203799,-0.0016140788470933032,-0.0011503877034151249,0.003615848177179219,-0.4463901048944129,0.6553154792630569,False
7cd85b,4,2,45.00000000000001,2812567.0,2813000.0,31.551169495093227,31.405174837754963,10637.118789552713,10450.542505466365,-0.14599465733826378,-0.004627234415541033,0.08658570650787777,-1.6861288453537173,0.09177098518823712,False
81761c,1,2,118.5,1876887.0,14690234.0,0.2617738840963787,0.2654021031931826,0.1932483177014744,0.1949638268138178,0.0036282190968038863,0.0138601263045326,0.00034093080056630913,10.642098310792598,0.0,True
81761c,2,2,118.5,1876887.0,14690234.0,0.7886065447546743,0.8045214117582984,5.608989327514593,5.776229610106291,0.0159148670036241,0.020180997874643582,0.0018389277881990208,8.654427381953123,0.0,True
81761c,3,2,118.5,1876887.0,14690234.0,2.5479002271536837,2.604438608436053,65.66972581849974,67.66511766455196,0.05653838128236943,0.02219018652293529,0.0062924375665949625,8.985131864083659,0.0,True
81761c,4,2,118.5,1876887.0,14690234.0,55.3311621764339,56.61418905180046,33481.5331605963,34734.42608743278,1.2830268753665592,0.023188142538473795,0.14213838896122646,9.026603472454951,0.0,True
adea31,1,2,84.5,49736188.0,49728942.0,0.0383715374407061,0.0383338740647247,0.0368991625551426,0.0368643881639145,-3.766337598139907e-05,-0.0009815446159695499,3.851239002935171e-05,-0.9779547816350641,0.32809668896851263,False
adea31,2,2,84.5,49736188.0,49728942.0,0.0502679344241066,0.050205424844062,0.0904097399006788,0.0902466751630022,-6.250958004459795e-05,-0.0012435279221383864,6.0270702197642695e-05,-1.0371470343851878,0.2996673379317023,False
adea31,3,2,84.5,49736188.0,49728942.0,0.1537544493070113,0.1534300211129242,1.372554987371431,1.3701815765474987,-0.0003244281940870952,-0.0021100410137679256,0.00023483974823518,-1.3814875740805044,0.16712909583753133,False
adea31,4,2,84.5,49736188.0,49728942.0,3.835536330919171,3.7952018508605345,931.2053625894793,892.4055442717661,-0.04033448005863649,-0.010515994786306845,0.006055434706085165,-6.660872755857475,2.7220670162364513e-11,True
b2da2e,1,2,3.0000000000000004,340417.0,341223.0,0.076473854125969,0.0761554760376645,0.070625603761089,0.0703558195071412,-0.00031837808830451064,-0.004163227967823787,0.0006431602631389182,-0.4950213913258244,0.6205850207866068,False
b2da2e,1,3,3.0000000000000004,340417.0,340710.0,0.076473854125969,0.0774529658653987,0.070625603761089,0.0714540039440521,0.0009791117394296889,0.012803222102770965,0.0006459015399276072,1.5158838908162813,0.1295487143570755,False
b2da2e,1,4,3.0000000000000004,340417.0,340036.0,0.076473854125969,0.0765242503734898,0.070625603761089,0.0706682894782653,5.039624752078975e-05,0.0006589997077664768,0.0006444329413112473,0.07820246962895314,0.9376669975562859,False
b2da2e,2,2,3.0000000000000004,340417.0,341223.0,0.083372995587207,0.083089575773918,0.0928511989236109,0.0928103334448618,-0.0002834198132889987,-0.003399419815646968,0.000738072100986977,-0.38400017140601755,0.7009783204566329,False
b2da2e,2,3,3.0000000000000004,340417.0,340710.0,0.083372995587207,0.084377100621417,0.0928511989236109,0.0936313528632742,0.001004105034210001,0.012043528328782683,0.0007399795211295886,1.3569362469345387,0.17480146841258026,False
b2da2e,2,4,3.0000000000000004,340417.0,340036.0,0.083372995587207,0.0837740222001305,0.0928511989236109,0.0940739610222256,0.0004010266129235024,0.004810030035493137,0.0007412260520126472,0.5410314597478015,0.5884858988448223,False
b2da2e,3,2,3.0000000000000004,340417.0,341223.0,0.2671330068364568,0.2644164964286656,1.6765949735218917,1.6168429175650705,-0.002716510407791195,-0.010169130501549316,0.0031086166213749587,-0.8738647246213549,0.38219192716480954,False
b2da2e,3,3,3.0000000000000004,340417.0,340710.0,0.2671330068364568,0.2723798341527849,1.6765949735218917,1.6736647294758655,0.005246827316328084,0.019641254289254784,0.003136464009834863,1.6728479267977743,0.0943572371753505,False
b2da2e,3,4,3.0000000000000004,340417.0,340036.0,0.2671330068364568,0.2673719566355492,1.6765949735218917,1.703292100723622,0.00023894979909239167,0.0008944974712117123,0.003151868245807334,0.07581211537323825,0.9395685771925164,False
b2da2e,4,2,3.0000000000000004,340417.0,341223.0,6.45782312225676,6.372869063390268,1097.9687545459324,1058.5405525321976,-0.08495405886649188,-0.013155216124408764,0.0795459605367468,-1.0679870893915069,0.28552633559538076,False
b2da2e,4,3,3.0000000000000004,340417.0,340710.0,6.45782312225676,6.575338738273316,1097.9687545459324,1077.4502158033597,0.11751561601655602,0.01819740395359247,0.07992328514133101,1.470355176326264,0.14146558451382107,False
b2da2e,4,4,3.0000000000000004,340417.0,340036.0,6.45782312225676,6.513774577133593,1097.9687545459324,1128.528814921349,0.055951454876833395,0.00866413554809171,0.08089632279183613,0.6916439826419389,0.4891609335871929,False
b382c6,1,2,60.5,306762.0,306815.0,0.2459431089900313,0.2449977999771849,0.1854550961303489,0.1849738779835242,-0.0009453090128463959,-0.003843608453712406,0.0010988362102710254,-0.8602820001838469,0.38963361256114815,False
b382c6,2,2,60.5,306762.0,306815.0,0.4586278396494614,0.455086853488319,1.3506831393556846,1.3481922361652945,-0.003540986161142401,-0.007720826899319607,0.0029660051197658217,-1.1938570630053318,0.23253388569443523,False
b382c6,3,2,60.5,306762.0,306815.0,1.639949271180749,1.6102078335245644,23.486648488597886,22.27959135007004,-0.029741437656184644,-0.018135583934721998,0.012213877908393457,-2.4350528046253133,0.014889616653499527,True
b382c6,4,2,60.5,306762.0,306815.0,32.35546327388912,31.608954410921065,10102.520214408883,9346.438996867844,-0.7465088629680565,-0.023072111706417434,0.2517847228436764,-2.9648695700713166,0.0030281128404388014,True
c3d89d,1,2,39.0,5791379.0,4965423.0,0.0492911964490667,0.0490423474495526,0.0468615744016863,0.04663719560619,-0.00024884899951410633,-0.0050485485733998275,0.00013222707838174915,-1.881982136787907,0.059838441062399106,False
c3d89d,2,2,39.0,5791379.0,4965423.0,0.0576762210011155,0.057362279771707,0.0768732340207838,0.0765591587278353,-0.0003139412294085042,-0.0054431657268674445,0.00016938769793479414,-1.853388606351779,0.06382667921324092,False
c3d89d,3,2,39.0,5791379.0,4965423.0,0.1440347737610828,0.1430415797233389,0.8164342189571799,0.8119144140108399,-0.000993194037743922,-0.00689551565784648,0.000551804047195482,-1.7999035034117339,0.07187587639101567,False
c3d89d,4,2,39.0,5791379.0,4965423.0,3.9622095464364246,3.9517834803373377,660.5897311107234,665.6000346734435,-0.010426066099086917,-0.0026313767550391236,0.015751549752481622,-0.6619073210522864,0.5080306195781175,False
e4b7b9,1,2,42.0,835530.0,838366.0,0.3178294016971263,0.3184182087536947,0.216813873113973,0.2170280530877832,0.0005888070565683856,0.0018525883805095096,0.0007199742491237176,0.8178168278726969,0.4134617877254705,False
e4b7b9,2,2,42.0,835530.0,838366.0,0.681865897727776,0.6855518097814806,2.22455460401992,2.2695076082241887,0.0036859120537046097,0.005405626041700287,0.002317219877979079,1.5906613303003472,0.11168581398313826,False
e4b7b9,3,2,42.0,835530.0,838366.0,1.939670547228666,1.9425349195915935,23.302995738703828,23.330282401562464,0.002864372362927581,0.0014767313794706513,0.00746447285397395,0.3837340451178198,0.7011755765064791,False
e4b7b9,4,2,42.0,835530.0,838366.0,45.79871690122977,45.99922569016155,14810.90720497916,14797.376570695638,0.20050878893178492,0.004378043807738224,0.1880867363742028,1.0660442772151044,0.2864036270011301,False
e861d3,1,2,65.0,28027802.0,28028758.0,0.0471866827088331,0.0471451499920189,0.044960099683769,0.0449224848242489,-4.153271681419518e-05,-0.000880178779900128,5.6629086216908134e-05,-0.7334166872322667,0.4633043244616739,False
e861d3,2,2,65.0,28027802.0,28028758.0,0.0592737578238368,0.058870359045262,0.0952334980302529,0.092362327134648,-0.0004033987785748011,-0.006805689286205088,8.181132333553817e-05,-4.930842848248709,8.187558240280168e-07,True
e861d3,3,2,65.0,28027802.0,28028758.0,0.2060658677243997,0.2051631616720556,1.807794818419312,1.7731044262658622,-0.0009027060523441044,-0.004380667513318692,0.00035743564743971785,-2.525506503926269,0.01155316429502129,True
e861d3,4,2,65.0,28027802.0,28028758.0,4.330721650385774,4.330364294170914,880.0782835327022,881.6029595762957,-0.0003573562148604381,-8.251655121464696e-05,0.007928032801546726,-0.045075017196033726,0.9640475145667748,False
e90dd1,1,2,47.50000000000001,2474214.0,2473990.0,0.1927391890919702,0.1925892990674982,0.1555907940801399,0.1554986609521879,-0.00014989002447199362,-0.0007776831747510879,0.00035459600829454213,-0.42270646303352843,0.6725094395622946,False
e90dd1,2,2,47.50000000000001,2474214.0,2473990.0,0.3164041926321334,0.3159072377950158,0.7281574601222625,0.7269442235635382,-0.0004969548371175914,-0.0015706329078116067,0.0007668984565018308,-0.6480060468297539,0.5169810392971785,False
e90dd1,3,2,47.50000000000001,2474214.0,2473990.0,1.0311484308969343,1.0293835030833942,11.253457032507244,11.1379506451831,-0.0017649278135400959,-0.001711613731502157,0.00300837414914729,-0.5866716458923026,0.5574242542232499,False
e90dd1,4,2,47.50000000000001,2474214.0,2473990.0,23.248620633344853,23.195819814313317,6381.453882062543,6348.941558115509,-0.05280081903153544,-0.0022711377102435353,0.07173186496737827,-0.7360859648016658,0.4616783836362255,False
eeefa3,1,3,13.0,708824.0,1415810.0,0.2102708147579653,0.210325538031233,0.1660569992189867,0.1660887060831053,5.4723273267692774e-05,0.0002602513968982459,0.0005929427918285267,0.09229098324804025,0.9264668521213155,False
eeefa3,2,3,13.0,708824.0,1415810.0,0.3147593442548935,0.315540156323398,0.5834717416967233,0.5848883091002203,0.0007808120685044995,0.0024806636649750877,0.0011118753324672569,0.7022478561259864,0.48252460565610544,False
eeefa3,3,3,13.0,708824.0,1415810.0,0.9978638478111496,1.0068723594677012,8.938075154660446,9.137684727948423,0.009008511656551588,0.009027796403599634,0.0043662062937714985,2.0632354612750325,0.03909026249698133,True
eeefa3,4,3,13.0,708824.0,1415810.0,21.951302631393293,22.207172316021033,4888.924692679864,5050.345064398738,0.25586968462773996,0.011656241496202242,0.10229535709934454,2.501283458830405,0.012374409067090086,True
f0df06,1,2,40.0,2838348.0,2835677.0,0.0264784304109291,0.0265234721726064,0.0257773231339027,0.0258199775965153,4.504176167730023e-05,0.0017010737033230272,0.00013485995151333308,0.33398915817381947,0.7383877399098129,False
f0df06,2,2,40.0,2838348.0,2835677.0,0.0291606923184535,0.0291420823774735,0.034819564423108,0.0346494772467591,-1.8609940980001544e-05,-0.0006381858419810143,0.00015648215813230393,-0.11892691922274644,0.9053332546515545,False
f0df06,3,2,40.0,2838348.0,2835677.0,0.0858742139871701,0.0854021675455046,0.5534290114905733,0.5427834941359931,-0.0004720464416654996,-0.00549695210876719,0.0006216068717743697,-0.759397077316807,0.4476150613416865,False
f0df06,4,2,40.0,2838348.0,2835677.0,1.9881552500764588,1.9569231007970669,326.23844263111465,303.8540091826912,-0.031232149279391885,-0.015709109878713337,0.014902801968602653,-2.0957232972156534,0.03610674395790192,True
